id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
8994661,Female,50,1,8.0,0,1-2 Year,Yes,25357.0,26.0,200,0
811554,Male,26,1,6.0,1,< 1 Year,No,25161.0,152.0,67,0
5048008,Male,23,1,30.0,1,< 1 Year,Yes,2630.0,152.0,292,0
3780838,Female,50,1,28.0,0,1-2 Year,Yes,45216.0,26.0,89,0
2535506,Female,23,1,11.0,1,< 1 Year,No,28447.0,152.0,58,0
6669638,Male,32,1,50.0,1,< 1 Year,No,28374.0,152.0,198,0
1152920,Female,21,1,11.0,1,< 1 Year,No,28718.0,152.0,141,0
11383574,Female,36,1,28.0,0,1-2 Year,Yes,28982.0,124.0,226,0
10373709,Male,75,1,13.0,1,1-2 Year,No,38428.0,124.0,39,0
8522399,Female,24,1,28.0,1,< 1 Year,No,57673.0,151.0,35,0
7653460,Female,23,1,21.0,0,< 1 Year,Yes,33293.0,152.0,31,0
2720952,Male,22,1,33.0,1,< 1 Year,No,32996.0,152.0,33,0
2133855,Female,21,1,32.0,0,< 1 Year,No,32399.0,152.0,256,0
6256040,Female,21,1,11.0,1,< 1 Year,No,28163.0,152.0,134,0
10805855,Male,31,1,8.0,1,< 1 Year,No,45453.0,152.0,260,0
4842737,Female,22,1,28.0,0,< 1 Year,Yes,44540.0,124.0,169,0
4628050,Male,23,1,6.0,0,< 1 Year,Yes,31449.0,152.0,106,0
2205430,Male,60,1,19.0,1,1-2 Year,No,38911.0,61.0,83,0
2342420,Female,41,1,39.0,0,1-2 Year,Yes,44251.0,124.0,157,0
1969691,Male,73,0,47.0,0,1-2 Year,Yes,2630.0,124.0,282,0
1964784,Male,44,1,43.0,0,1-2 Year,Yes,48675.0,124.0,27,0
9840642,Male,32,1,35.0,0,1-2 Year,Yes,25652.0,157.0,133,0
2919218,Female,24,1,8.0,1,< 1 Year,No,37148.0,152.0,14,0
2504398,Male,26,1,28.0,1,< 1 Year,No,38121.0,152.0,91,0
2600310,Female,24,1,41.0,1,< 1 Year,No,34304.0,152.0,257,0
4201518,Female,38,1,28.0,1,1-2 Year,No,33711.0,124.0,159,0
858493,Female,22,1,29.0,1,< 1 Year,No,51862.0,152.0,272,0
6534873,Male,22,1,39.0,0,< 1 Year,Yes,2630.0,160.0,287,0
3747454,Female,43,1,46.0,1,1-2 Year,No,24226.0,26.0,244,0
9887776,Male,25,1,21.0,1,< 1 Year,No,29018.0,152.0,210,0
2517006,Male,52,1,35.0,1,1-2 Year,No,32437.0,26.0,113,0
8620461,Female,20,1,46.0,0,< 1 Year,Yes,25874.0,160.0,50,0
5695076,Female,23,1,11.0,0,< 1 Year,Yes,34752.0,26.0,162,0
11219560,Female,24,1,34.0,0,< 1 Year,Yes,24188.0,152.0,128,0
1326520,Male,22,1,3.0,1,< 1 Year,No,23300.0,152.0,42,0
8762940,Female,24,1,41.0,1,< 1 Year,No,31795.0,152.0,109,0
11304367,Male,51,1,28.0,0,1-2 Year,Yes,54956.0,124.0,295,0
4807701,Female,36,1,33.0,0,1-2 Year,Yes,34513.0,124.0,47,0
7843325,Male,21,1,15.0,0,< 1 Year,Yes,43911.0,160.0,129,0
10342305,Female,54,1,28.0,1,1-2 Year,No,46719.0,124.0,148,0
6401908,Female,26,1,8.0,1,< 1 Year,No,35656.0,152.0,206,0
3335998,Male,62,1,48.0,0,1-2 Year,Yes,2630.0,124.0,279,0
11027627,Male,23,1,33.0,0,< 1 Year,Yes,31294.0,152.0,107,0
126237,Female,36,1,20.0,0,1-2 Year,No,2630.0,152.0,168,0
6481767,Male,47,1,27.0,0,1-2 Year,Yes,28173.0,14.0,73,0
11245761,Female,23,1,30.0,1,< 1 Year,No,27808.0,152.0,91,0
6252179,Female,21,1,47.0,1,< 1 Year,No,39726.0,152.0,151,0
3975250,Male,44,1,28.0,0,1-2 Year,Yes,35770.0,124.0,92,0
11436214,Female,30,1,50.0,1,< 1 Year,No,30161.0,152.0,197,0
3497059,Male,21,1,9.0,0,< 1 Year,Yes,25174.0,160.0,73,0
1078940,Male,27,1,29.0,1,< 1 Year,No,29892.0,152.0,94,0
7474996,Female,23,1,10.0,1,< 1 Year,No,28015.0,152.0,267,0
8826017,Female,43,1,11.0,0,1-2 Year,Yes,34173.0,124.0,284,0
8920814,Female,41,1,28.0,1,1-2 Year,No,2630.0,156.0,250,0
914719,Female,33,1,48.0,0,1-2 Year,Yes,2630.0,163.0,73,0
9805901,Female,24,1,36.0,1,< 1 Year,No,34665.0,152.0,49,0
935017,Female,24,1,11.0,1,< 1 Year,No,34047.0,152.0,147,0
9761381,Female,52,1,28.0,1,1-2 Year,No,29476.0,26.0,126,0
5335550,Female,75,1,28.0,1,1-2 Year,No,30392.0,26.0,244,0
6185576,Female,65,1,28.0,0,1-2 Year,Yes,29315.0,13.0,206,0
2527412,Male,73,1,28.0,0,1-2 Year,Yes,52484.0,26.0,204,0
2820782,Male,26,1,41.0,1,< 1 Year,No,33409.0,152.0,18,0
9039395,Female,23,1,28.0,1,< 1 Year,No,56916.0,152.0,158,0
9781058,Female,49,1,46.0,1,1-2 Year,No,25266.0,124.0,83,0
63565,Male,28,1,15.0,1,< 1 Year,No,23962.0,152.0,155,0
4910330,Female,45,1,8.0,1,1-2 Year,No,48165.0,26.0,255,0
6413895,Female,23,1,28.0,0,< 1 Year,No,29584.0,152.0,294,0
143318,Male,31,1,28.0,0,1-2 Year,Yes,54860.0,154.0,77,0
1677831,Female,24,1,15.0,1,< 1 Year,No,25380.0,152.0,202,0
7293132,Male,23,1,33.0,1,< 1 Year,No,34133.0,152.0,225,0
7355887,Male,40,1,28.0,0,1-2 Year,Yes,29382.0,122.0,232,0
8693008,Male,46,1,12.0,0,1-2 Year,Yes,2630.0,124.0,272,0
4407618,Male,53,1,9.0,0,1-2 Year,Yes,33454.0,124.0,194,0
3978240,Male,25,1,44.0,0,< 1 Year,No,30123.0,152.0,26,0
11146347,Female,39,1,28.0,0,1-2 Year,Yes,27000.0,31.0,149,0
9253631,Male,27,1,15.0,0,1-2 Year,Yes,2630.0,157.0,117,0
5254378,Male,23,1,39.0,1,< 1 Year,No,28897.0,152.0,180,0
5225302,Female,30,1,40.0,0,< 1 Year,Yes,2630.0,152.0,298,0
1621113,Male,28,1,24.0,1,< 1 Year,No,20791.0,152.0,296,0
7323685,Male,27,1,28.0,1,< 1 Year,No,2630.0,1.0,148,0
9665899,Male,58,1,42.0,0,1-2 Year,Yes,25199.0,156.0,245,0
11292167,Female,69,1,8.0,1,1-2 Year,Yes,29056.0,26.0,218,0
1624933,Female,68,1,50.0,1,1-2 Year,No,37341.0,8.0,177,0
5482358,Female,33,1,28.0,1,< 1 Year,No,31361.0,152.0,127,0
3899379,Male,42,1,45.0,1,1-2 Year,No,31847.0,26.0,52,0
3385426,Female,54,1,28.0,0,1-2 Year,Yes,48937.0,124.0,87,0
9225729,Male,29,1,15.0,0,< 1 Year,Yes,2630.0,160.0,256,0
2859892,Male,24,1,30.0,1,< 1 Year,No,27212.0,152.0,82,0
4509971,Female,68,1,28.0,0,1-2 Year,Yes,42118.0,26.0,240,0
3631661,Female,43,1,47.0,0,1-2 Year,Yes,45677.0,26.0,214,0
8130148,Male,62,1,28.0,1,1-2 Year,No,2630.0,156.0,103,0
1950567,Male,52,1,26.0,0,1-2 Year,Yes,30590.0,120.0,253,0
8902626,Female,48,1,33.0,0,1-2 Year,Yes,2630.0,156.0,24,0
3851791,Male,24,1,15.0,0,< 1 Year,Yes,38089.0,152.0,142,0
2871876,Male,27,1,29.0,1,< 1 Year,No,51639.0,152.0,117,0
2659221,Female,70,1,28.0,0,1-2 Year,Yes,59029.0,26.0,152,0
4650166,Female,40,1,19.0,1,1-2 Year,No,2630.0,152.0,124,0
2428616,Male,65,1,24.0,0,1-2 Year,Yes,2630.0,156.0,122,0
268284,Male,44,1,28.0,1,1-2 Year,No,40471.0,124.0,113,0
1258840,Male,24,1,46.0,1,< 1 Year,No,25296.0,152.0,117,0
5495297,Female,47,1,28.0,1,1-2 Year,No,44019.0,26.0,126,0
3772330,Male,70,1,3.0,1,1-2 Year,No,35173.0,152.0,27,0
2546994,Female,23,1,50.0,1,< 1 Year,No,36302.0,152.0,37,0
5772887,Male,42,1,11.0,0,1-2 Year,Yes,2630.0,157.0,200,0
3111368,Male,65,1,50.0,1,1-2 Year,No,45331.0,26.0,267,0
3821576,Female,56,1,28.0,1,1-2 Year,No,29584.0,26.0,73,0
7568561,Female,67,1,18.0,1,1-2 Year,No,43114.0,124.0,36,0
3170633,Female,41,1,6.0,0,> 2 Years,Yes,39321.0,26.0,253,0
10967472,Female,21,1,28.0,1,< 1 Year,Yes,58973.0,152.0,12,0
5367104,Female,22,1,36.0,0,< 1 Year,Yes,28775.0,152.0,196,0
6195937,Male,47,1,50.0,1,1-2 Year,No,30020.0,26.0,68,0
3842729,Female,24,1,2.0,1,< 1 Year,No,2630.0,152.0,144,0
11213696,Male,25,1,16.0,1,< 1 Year,No,33464.0,152.0,60,0
2102519,Male,34,1,28.0,1,1-2 Year,No,30588.0,26.0,133,0
7991436,Male,25,1,11.0,1,< 1 Year,No,27246.0,152.0,272,0
3687436,Male,44,1,28.0,1,1-2 Year,No,56922.0,26.0,268,0
2618201,Female,24,1,6.0,1,< 1 Year,No,24456.0,152.0,258,0
3595518,Female,25,1,8.0,1,< 1 Year,No,47282.0,152.0,111,0
9534642,Female,22,1,15.0,1,< 1 Year,No,50638.0,152.0,263,0
7368603,Male,52,1,46.0,1,1-2 Year,No,34543.0,26.0,126,0
7326545,Female,36,1,28.0,1,1-2 Year,No,27372.0,24.0,23,0
3753137,Female,70,1,8.0,0,1-2 Year,Yes,45496.0,124.0,215,0
4344502,Female,22,1,37.0,1,< 1 Year,No,28346.0,152.0,273,0
8561763,Male,22,1,45.0,1,< 1 Year,No,30492.0,152.0,245,0
5086968,Male,39,1,28.0,1,1-2 Year,No,25698.0,24.0,251,0
9389218,Female,25,1,37.0,1,< 1 Year,No,34139.0,152.0,221,0
5415639,Female,35,1,28.0,0,1-2 Year,Yes,49273.0,124.0,27,0
4802231,Female,28,1,11.0,1,< 1 Year,No,30691.0,152.0,110,0
6117252,Male,69,1,8.0,0,1-2 Year,Yes,38263.0,26.0,242,0
10038402,Male,50,1,37.0,0,1-2 Year,Yes,37393.0,26.0,272,0
6195037,Male,51,1,28.0,0,1-2 Year,Yes,34248.0,156.0,170,0
7105813,Male,46,1,36.0,0,1-2 Year,Yes,29470.0,124.0,180,0
3657051,Female,23,1,28.0,1,< 1 Year,No,46938.0,152.0,126,0
11422317,Female,21,1,50.0,1,< 1 Year,No,35018.0,160.0,198,0
5373919,Female,23,1,7.0,1,< 1 Year,No,2630.0,160.0,232,0
10656642,Male,40,1,8.0,1,1-2 Year,No,37822.0,124.0,76,0
3309699,Female,21,1,30.0,1,< 1 Year,No,26461.0,152.0,187,0
8833671,Male,20,1,46.0,0,< 1 Year,Yes,53923.0,160.0,64,0
5635603,Female,43,1,15.0,0,1-2 Year,Yes,30289.0,26.0,226,0
9087334,Female,41,1,28.0,0,1-2 Year,Yes,54224.0,124.0,242,0
10691173,Female,21,1,21.0,1,< 1 Year,No,34671.0,152.0,189,0
1289110,Female,32,1,50.0,1,< 1 Year,No,2630.0,160.0,166,0
3965922,Female,46,1,0.0,0,1-2 Year,Yes,2630.0,26.0,255,0
3283242,Female,47,1,28.0,0,1-2 Year,Yes,31600.0,124.0,31,0
8450795,Male,23,1,28.0,1,< 1 Year,No,35833.0,152.0,105,0
9491080,Female,45,1,28.0,0,1-2 Year,Yes,37405.0,124.0,26,0
673251,Male,47,1,12.0,1,1-2 Year,No,25644.0,26.0,95,0
7319563,Female,29,1,28.0,0,< 1 Year,Yes,39734.0,26.0,131,0
3456379,Male,46,1,28.0,0,1-2 Year,Yes,49431.0,124.0,59,0
7993613,Female,25,1,8.0,1,< 1 Year,No,26404.0,152.0,85,0
2251548,Male,33,1,33.0,0,< 1 Year,Yes,2630.0,26.0,162,0
8560512,Male,20,1,25.0,1,1-2 Year,No,2630.0,156.0,189,0
4218753,Male,64,1,36.0,0,1-2 Year,Yes,36304.0,124.0,251,0
2092084,Female,37,1,28.0,0,1-2 Year,Yes,40254.0,124.0,13,0
4291371,Male,30,1,28.0,0,1-2 Year,Yes,29078.0,154.0,193,0
7508153,Female,25,1,21.0,1,< 1 Year,No,29995.0,152.0,16,0
6445822,Female,42,1,28.0,0,1-2 Year,Yes,35796.0,124.0,240,0
5417440,Male,51,1,28.0,1,1-2 Year,No,27900.0,26.0,83,0
3282933,Male,38,1,47.0,0,1-2 Year,Yes,32297.0,124.0,95,0
4548607,Male,27,1,28.0,1,< 1 Year,No,54487.0,152.0,189,0
4612276,Male,53,1,28.0,0,1-2 Year,No,43439.0,26.0,273,0
4489625,Female,23,1,14.0,1,< 1 Year,No,34007.0,152.0,222,0
10126508,Male,54,1,28.0,0,> 2 Years,Yes,46477.0,124.0,101,0
9853731,Male,39,1,39.0,0,1-2 Year,No,43988.0,124.0,264,0
9996447,Male,39,1,15.0,0,1-2 Year,Yes,29861.0,124.0,189,0
7028842,Female,38,1,25.0,1,1-2 Year,No,31321.0,124.0,226,0
4899133,Male,27,1,11.0,1,< 1 Year,No,27379.0,152.0,199,0
10437929,Female,43,1,44.0,1,1-2 Year,No,2630.0,30.0,199,0
5029924,Male,24,1,41.0,0,< 1 Year,Yes,32262.0,26.0,49,0
2775487,Female,72,1,28.0,0,1-2 Year,No,51484.0,24.0,267,0
8005590,Female,23,1,50.0,1,< 1 Year,No,53761.0,152.0,167,0
6285385,Male,52,1,50.0,1,1-2 Year,No,40634.0,18.0,290,0
2616108,Female,22,1,46.0,1,< 1 Year,No,25893.0,152.0,197,0
1304901,Female,25,1,8.0,1,< 1 Year,No,38187.0,152.0,265,0
3417104,Female,24,1,45.0,1,< 1 Year,No,29288.0,152.0,211,0
9690900,Female,29,1,46.0,1,< 1 Year,No,35278.0,152.0,216,0
2091047,Female,44,1,28.0,0,> 2 Years,Yes,47874.0,124.0,117,0
2357371,Female,25,1,46.0,1,< 1 Year,No,24237.0,152.0,263,0
607273,Female,21,1,34.0,1,< 1 Year,No,24618.0,160.0,273,0
8151297,Female,22,1,15.0,0,< 1 Year,No,38562.0,152.0,61,0
1750769,Male,57,1,14.0,0,1-2 Year,Yes,2630.0,122.0,168,0
463389,Female,36,1,30.0,0,1-2 Year,Yes,22487.0,152.0,282,0
8621690,Male,23,1,6.0,0,< 1 Year,Yes,32995.0,152.0,232,0
10093648,Male,23,1,8.0,1,< 1 Year,No,43500.0,152.0,38,0
3025697,Female,62,1,28.0,0,1-2 Year,Yes,45407.0,124.0,255,0
1840059,Male,38,1,28.0,0,1-2 Year,Yes,39008.0,124.0,251,0
8738021,Male,71,1,28.0,1,1-2 Year,No,55409.0,26.0,192,0
6230985,Female,39,1,14.0,0,1-2 Year,Yes,2630.0,156.0,83,0
11258232,Female,29,1,28.0,0,< 1 Year,Yes,35145.0,124.0,114,0
6367555,Male,27,1,36.0,1,< 1 Year,No,37902.0,152.0,83,0
4895363,Female,24,1,28.0,1,< 1 Year,No,24380.0,152.0,14,0
2228348,Female,21,1,30.0,1,< 1 Year,No,23731.0,152.0,281,0
5797105,Male,46,1,28.0,0,1-2 Year,Yes,74660.0,26.0,245,0
6215595,Male,24,1,46.0,0,< 1 Year,No,2630.0,152.0,246,0
1458740,Male,27,1,15.0,1,< 1 Year,No,35328.0,152.0,232,0
1952643,Male,43,1,28.0,1,1-2 Year,No,44746.0,124.0,145,0
11123807,Female,75,1,47.0,1,1-2 Year,No,47355.0,26.0,203,0
4865636,Male,68,1,28.0,1,1-2 Year,No,25115.0,124.0,219,0
1854229,Female,39,1,24.0,0,1-2 Year,Yes,27343.0,122.0,186,0
1897431,Female,21,1,15.0,0,< 1 Year,Yes,29090.0,160.0,256,0
951079,Female,23,1,6.0,1,< 1 Year,No,25666.0,152.0,37,0
2556992,Female,21,1,15.0,0,< 1 Year,Yes,48750.0,152.0,79,0
10371403,Female,43,1,28.0,0,1-2 Year,Yes,29668.0,26.0,274,0
5078494,Female,38,1,8.0,1,1-2 Year,No,56957.0,7.0,87,0
6080589,Female,25,1,11.0,1,< 1 Year,No,25158.0,152.0,187,0
6526656,Female,23,1,46.0,1,< 1 Year,No,21751.0,152.0,126,0
8041121,Female,24,1,30.0,1,< 1 Year,No,29148.0,152.0,128,0
9522131,Female,27,1,27.0,1,< 1 Year,No,2630.0,152.0,102,0
1393152,Female,20,1,5.0,0,< 1 Year,Yes,31452.0,160.0,230,0
7729374,Female,61,1,46.0,0,1-2 Year,Yes,2630.0,26.0,146,0
3694860,Male,28,1,15.0,1,< 1 Year,Yes,2630.0,152.0,49,0
8737278,Male,35,1,15.0,1,1-2 Year,No,51865.0,152.0,232,0
8885890,Male,23,1,14.0,0,< 1 Year,No,27061.0,152.0,114,0
6809743,Female,20,1,8.0,0,< 1 Year,Yes,32628.0,160.0,256,0
1558403,Female,44,1,28.0,1,1-2 Year,No,27124.0,26.0,78,0
557186,Male,74,1,41.0,1,1-2 Year,No,38970.0,124.0,39,0
1059845,Female,48,1,28.0,1,1-2 Year,No,30753.0,124.0,259,0
4919748,Female,26,1,33.0,1,< 1 Year,No,25393.0,152.0,10,0
5198664,Female,22,1,29.0,1,< 1 Year,No,40251.0,152.0,191,0
6832976,Male,62,1,28.0,0,1-2 Year,Yes,41567.0,26.0,137,0
3054562,Female,40,1,48.0,0,1-2 Year,Yes,2630.0,103.0,76,0
11408485,Male,23,1,13.0,0,< 1 Year,Yes,27808.0,151.0,58,0
1578497,Female,23,1,45.0,1,< 1 Year,No,25956.0,152.0,189,0
3746703,Male,33,1,28.0,0,< 1 Year,Yes,42118.0,152.0,197,0
2598887,Female,24,1,49.0,1,< 1 Year,No,22204.0,152.0,237,0
3618290,Female,52,1,18.0,0,1-2 Year,Yes,2630.0,124.0,85,0
205590,Male,24,1,41.0,1,< 1 Year,No,40875.0,152.0,206,0
3026209,Female,73,1,28.0,0,1-2 Year,Yes,45243.0,26.0,272,0
701886,Female,23,1,7.0,0,< 1 Year,Yes,38699.0,152.0,156,0
4141712,Female,21,1,9.0,1,< 1 Year,No,32367.0,160.0,299,0
10757381,Male,43,1,28.0,0,1-2 Year,Yes,27235.0,26.0,232,0
8032023,Male,45,1,46.0,0,1-2 Year,Yes,2630.0,11.0,81,0
6013446,Female,23,1,41.0,1,< 1 Year,No,27563.0,160.0,106,0
3078413,Female,23,1,41.0,0,< 1 Year,Yes,48389.0,152.0,245,0
9660609,Female,49,1,29.0,0,1-2 Year,No,2630.0,157.0,24,0
1808164,Female,43,1,28.0,0,1-2 Year,Yes,33261.0,120.0,158,0
8486327,Male,20,1,29.0,0,< 1 Year,Yes,2630.0,160.0,197,0
10743932,Male,42,1,28.0,0,1-2 Year,Yes,38628.0,124.0,108,0
8782128,Male,75,1,36.0,0,1-2 Year,Yes,39441.0,124.0,229,0
10696250,Male,21,1,15.0,0,< 1 Year,Yes,35514.0,152.0,61,0
5707377,Female,24,1,36.0,1,< 1 Year,No,34193.0,152.0,77,0
7822015,Female,54,1,28.0,1,1-2 Year,No,29092.0,26.0,180,0
4649967,Male,54,1,35.0,0,1-2 Year,Yes,27415.0,124.0,275,0
6482666,Female,24,1,8.0,1,< 1 Year,No,42157.0,152.0,260,0
1580752,Male,66,1,28.0,1,1-2 Year,No,2630.0,26.0,251,0
8813819,Female,32,1,11.0,1,< 1 Year,No,30215.0,152.0,145,0
5744565,Male,24,1,8.0,1,< 1 Year,No,39780.0,152.0,265,0
2585458,Female,25,1,8.0,1,< 1 Year,No,38113.0,152.0,231,0
11151420,Female,24,1,34.0,0,< 1 Year,Yes,31854.0,152.0,179,0
2933915,Male,65,1,10.0,1,1-2 Year,No,33559.0,124.0,176,0
10536362,Male,23,1,21.0,1,< 1 Year,No,26942.0,152.0,134,0
8356975,Male,26,1,28.0,0,< 1 Year,No,2630.0,26.0,263,0
1862073,Male,43,1,28.0,0,1-2 Year,Yes,39086.0,124.0,286,0
6356011,Female,37,1,28.0,0,1-2 Year,Yes,62344.0,26.0,255,0
282663,Female,72,1,8.0,1,1-2 Year,No,39377.0,124.0,128,0
9764692,Male,50,1,3.0,0,1-2 Year,Yes,35289.0,124.0,115,0
11273077,Male,48,1,28.0,1,1-2 Year,No,39487.0,26.0,250,0
5374138,Female,22,1,28.0,1,< 1 Year,Yes,37588.0,160.0,99,0
4232271,Male,27,1,19.0,0,< 1 Year,Yes,38222.0,26.0,177,0
3587120,Female,22,1,8.0,0,< 1 Year,Yes,44762.0,152.0,92,0
4241213,Female,21,1,30.0,0,< 1 Year,Yes,43492.0,152.0,207,0
1556383,Male,62,1,50.0,1,1-2 Year,No,38181.0,8.0,243,0
1527037,Male,60,1,28.0,1,1-2 Year,No,62832.0,26.0,103,0
1866040,Male,36,1,28.0,0,1-2 Year,Yes,29775.0,124.0,148,0
2634198,Male,21,1,46.0,1,< 1 Year,No,29811.0,160.0,185,0
2421990,Female,25,1,12.0,1,< 1 Year,Yes,2630.0,152.0,113,0
9348998,Male,25,1,11.0,1,< 1 Year,No,30803.0,152.0,284,0
3461078,Female,26,1,11.0,1,< 1 Year,No,45438.0,152.0,40,0
4752918,Female,62,1,28.0,1,1-2 Year,No,45428.0,26.0,162,0
4331407,Female,23,1,40.0,0,< 1 Year,Yes,44618.0,152.0,11,0
10373714,Female,34,1,28.0,1,1-2 Year,No,45960.0,26.0,227,0
4911548,Male,35,1,7.0,1,1-2 Year,No,35671.0,26.0,131,0
3719313,Female,33,1,30.0,0,< 1 Year,Yes,2630.0,124.0,107,0
8251222,Male,56,1,8.0,0,> 2 Years,Yes,2630.0,157.0,213,0
8379021,Male,21,1,47.0,1,< 1 Year,No,34267.0,152.0,105,0
7121330,Male,54,1,28.0,1,1-2 Year,No,29596.0,124.0,53,0
3031364,Female,26,1,28.0,1,< 1 Year,No,53918.0,152.0,292,0
5385851,Female,21,1,15.0,1,< 1 Year,No,38115.0,160.0,243,0
2820712,Male,50,1,18.0,0,1-2 Year,Yes,2630.0,26.0,241,0
10781508,Female,46,1,8.0,1,1-2 Year,No,45331.0,124.0,143,0
2058121,Male,54,1,11.0,1,1-2 Year,No,30954.0,120.0,158,0
3351192,Female,31,1,35.0,1,< 1 Year,No,43109.0,152.0,34,0
5338544,Male,50,1,28.0,0,1-2 Year,Yes,25504.0,26.0,54,0
6490158,Male,20,1,25.0,0,< 1 Year,Yes,47465.0,160.0,99,0
3754187,Female,50,1,28.0,0,1-2 Year,Yes,60909.0,26.0,249,0
8025868,Male,52,1,28.0,0,1-2 Year,Yes,38200.0,124.0,103,0
9602119,Female,23,1,9.0,1,< 1 Year,No,33664.0,152.0,147,0
3066737,Male,39,1,8.0,1,1-2 Year,No,28462.0,124.0,94,0
341726,Female,61,1,28.0,0,1-2 Year,Yes,65877.0,26.0,282,0
1950916,Female,28,1,41.0,1,< 1 Year,No,32085.0,152.0,220,0
11161415,Female,25,1,21.0,1,< 1 Year,No,29230.0,152.0,94,0
5927357,Male,68,1,47.0,0,1-2 Year,Yes,27996.0,26.0,204,0
3818518,Female,23,1,13.0,0,< 1 Year,Yes,28695.0,160.0,99,0
3771325,Male,24,1,7.0,1,< 1 Year,No,34125.0,152.0,183,0
2989263,Male,52,1,41.0,0,1-2 Year,Yes,44779.0,26.0,178,0
7870003,Female,22,1,46.0,1,< 1 Year,No,40288.0,152.0,284,0
2363517,Male,56,1,15.0,1,1-2 Year,No,28329.0,124.0,249,0
4070463,Male,41,1,11.0,1,1-2 Year,No,24875.0,154.0,65,0
10909293,Male,20,1,25.0,0,< 1 Year,Yes,33196.0,160.0,91,0
5668996,Male,55,1,11.0,0,1-2 Year,Yes,25559.0,26.0,73,0
6559995,Female,32,1,33.0,1,< 1 Year,No,43832.0,151.0,147,0
6944205,Male,27,1,50.0,1,< 1 Year,No,32257.0,152.0,271,0
136478,Female,22,1,30.0,1,< 1 Year,No,36759.0,152.0,232,0
804906,Female,68,1,41.0,0,1-2 Year,Yes,2630.0,124.0,298,0
4801065,Female,35,1,28.0,0,1-2 Year,Yes,60975.0,124.0,298,0
8038525,Female,56,1,28.0,0,1-2 Year,Yes,48612.0,26.0,106,0
655471,Female,23,1,28.0,1,< 1 Year,No,53687.0,152.0,85,0
3615371,Male,42,1,8.0,0,1-2 Year,Yes,40983.0,124.0,241,0
3653012,Female,64,1,13.0,1,1-2 Year,No,31450.0,26.0,149,0
3011022,Male,52,1,13.0,1,1-2 Year,No,2630.0,26.0,140,0
2792895,Male,51,1,8.0,0,1-2 Year,Yes,59821.0,26.0,69,0
5138898,Female,21,1,15.0,0,< 1 Year,Yes,30602.0,160.0,225,0
9427181,Male,60,1,28.0,1,1-2 Year,No,38748.0,26.0,71,0
8838699,Male,40,1,15.0,1,1-2 Year,No,30648.0,124.0,173,0
8878232,Female,21,1,30.0,1,< 1 Year,No,29588.0,160.0,217,0
9670406,Male,43,1,10.0,0,1-2 Year,Yes,2630.0,157.0,282,0
1291750,Male,24,1,11.0,0,< 1 Year,Yes,2630.0,152.0,170,0
1337164,Male,51,1,50.0,0,1-2 Year,Yes,42153.0,25.0,241,0
5109975,Male,47,1,8.0,0,1-2 Year,Yes,24141.0,124.0,262,0
9218975,Male,46,1,28.0,0,1-2 Year,Yes,48333.0,26.0,240,0
665791,Male,34,1,50.0,1,1-2 Year,No,41963.0,152.0,145,0
3783889,Female,21,1,8.0,1,< 1 Year,No,35148.0,160.0,222,0
216384,Female,34,1,28.0,0,1-2 Year,No,32395.0,156.0,257,0
8665448,Male,34,1,3.0,1,1-2 Year,No,25671.0,152.0,151,0
11132142,Male,24,1,47.0,1,< 1 Year,No,31541.0,152.0,162,0
11316195,Female,22,1,33.0,1,< 1 Year,No,34668.0,152.0,126,0
5592896,Male,31,1,43.0,1,< 1 Year,No,2630.0,152.0,146,0
7279391,Female,25,1,14.0,1,< 1 Year,No,23489.0,152.0,103,0
5700524,Male,26,1,41.0,1,< 1 Year,No,27891.0,152.0,101,0
9368557,Male,23,1,46.0,1,< 1 Year,No,44926.0,152.0,265,0
10114837,Female,47,1,6.0,0,1-2 Year,Yes,2630.0,156.0,149,0
9149718,Male,23,1,46.0,1,< 1 Year,No,35148.0,152.0,238,0
3315260,Female,21,1,28.0,1,< 1 Year,No,48325.0,152.0,219,0
7060461,Male,54,1,28.0,0,1-2 Year,Yes,45454.0,26.0,170,0
816075,Male,41,1,50.0,0,1-2 Year,Yes,25161.0,124.0,268,0
9426791,Female,56,1,28.0,0,1-2 Year,Yes,40643.0,26.0,268,0
10764965,Female,26,1,16.0,1,< 1 Year,No,32460.0,152.0,282,0
5177441,Female,28,1,34.0,1,< 1 Year,No,36281.0,152.0,216,0
446248,Male,24,1,29.0,1,< 1 Year,No,24579.0,152.0,185,0
789435,Male,52,1,20.0,1,1-2 Year,No,2630.0,26.0,12,0
5352201,Female,79,1,28.0,0,> 2 Years,Yes,2630.0,122.0,77,0
11274200,Male,23,1,50.0,1,< 1 Year,No,25351.0,152.0,288,0
1996051,Male,39,0,18.0,0,1-2 Year,No,31567.0,26.0,154,0
3392887,Male,23,1,46.0,0,< 1 Year,Yes,25983.0,152.0,60,0
1988298,Male,21,1,25.0,1,< 1 Year,No,28320.0,160.0,272,0
6816078,Male,45,1,28.0,0,1-2 Year,Yes,23456.0,163.0,67,0
7382193,Female,49,1,28.0,0,1-2 Year,Yes,35231.0,157.0,119,0
4595245,Male,41,1,38.0,0,1-2 Year,No,2630.0,124.0,131,0
5568801,Male,58,1,28.0,0,1-2 Year,Yes,44112.0,13.0,71,0
780896,Male,25,1,6.0,1,< 1 Year,No,28195.0,152.0,119,0
